tweet,id,partido
@PcLasCondes ¡Vamos que vamos!,id_666,Comunista
Apuesto que Vodanoviic se la la quiere llevar para la casa  ,id_667,Liberal
"@DaniloVillegasV En realidad lo dijo el ministro, considerando IPC, 3% es igual a 0%, el resto es no entender.",id_668,Republicano
@conchogarate Muchas gracias. Un abrazo!,id_669,Socialista
"exigirle a la empresa que debe dar a la  comunidad  respuestas transparentes  y  oportunas sobre lo sucedido,  que disponga de todos los recursos técnicos y humanos para mitigar el daño causado tanto en el entorno como a sus habitantes",id_670,Demócrata Cristiano
@Rafael16379944 Y originario.,id_671,Unión Demócrata Independiente
"@paredespablo Sobre tu interpretación, simplemente el diario consideró que entre todos los temas, este no era tan relevante ¿Hay pecado ahí?",id_672,Republicano
"Amigos les comparto un resumen de nuestras actividades de la semana
Un fuerte abrazo 
#CamilaFloresDiputada 
#UnaMujerDerecha https://t.co/8qZPapk9x0",id_673,Renovación Nacional
"En mi casa! Tanto tiempo ya, feliz de estar en Viña.",id_674,Republicano
"Taina #RapaNui, lista de candidatos Consejal y Alcalde de #RapaNui. http://t.co/Iwu9eNIK vía @xquienvoto",id_675,Evópoli
"Pronta recuperación Médica Daza.  ¿ Cómo logró tener los resultados tan rápido?
De 5 a 10 días tardan los resultados PCR en nuestra #RegionDeLosLagos https://t.co/xDLdyUG7VB",id_676,Demócrata Cristiano
"Si el gobierno no está dispuesto a ponerle financiamiento a la #LeyNacionalDelCancer, ¿entonces por qué miente al anunciarla a todo el país? No contentos con eso, tratan de ignorantes a quienes le cobramos su palabra. https://t.co/yC244z4TnO",id_677,Liberal
"Sí decimos que tenemos comunión con él, y andamos en tinieblas, mentimos , y no practicamos la verdad. ( 1era Juan 1:6 )",id_678,Renovación Nacional
"RT👇🏽Ya logramos q @paulanarvaezo y @danieljadue se pronuncien sobre #FuerzaAbuelaxMi100xCiento 
Exige a todos los candidat@s  q apoyen nuevo retiro usando hashtag #FuerzaAbuelaConCuartoRetiro 
@ProvosteYasna @MaldonadoCurti @gabrielboric @LavinJoaquin @desbordes @sebastiansichel https://t.co/zhaqlgF41E",id_679,Humanista
"Luego en Radio Patagual 1530 AM fono 442895074, de 11 a 13 hrs el programa político del domingo ""Vamos de Frente"". Noticias y comentarios del acontecer Regional y Nacional, contactos telefónicos e invitados en los estudios. https://t.co/ilBgkPHjYb",id_680,Renovación Nacional
"Taco en Riesco cruzando Vespucio, porque la luz verde dura solo 5 segundos. Genios de @lascondes, háganse ver.",id_681,Republicano
"@CarolinaCabrer @davidduhart @deltatronsk @danae_gomez uno puede sacarse la cresta, pero otra cosa es participar de la juventud",id_682,Socialista
"Hoy al medio día me reuní con Dirigentas de Funcionarias Salas Cuna de nuestra Comuna, preocupados de nuestros niños http://t.co/4JUT5zFu6S",id_685,Renovación Nacional
.@eduhernava Somos tan dogmáticos (?) q somos los únicos con argumentos http://t.co/2yD7aYTFOz Anda a pillarle algo de este nivel a Arenas.,id_686,Republicano
@mato_venegas @xduque @betojandro @iallendebussi @LupeLupita_ Yo soy comunista y a mucho orgullo...,id_687,Comunista
La proyectó en la casa de @contimartinez pa un 18. https://t.co/rKBxBz9icr,id_688,Frente Amplio
@CBC_AUDITOR @marcelobrunet post natal:  Por qué no comenzar con algo? Lo perfecto es enemigo de lo bueno. (lo perfecto no existe!!),id_689,Renovación Nacional
"Felicitaciones a los periodistas en su dia! Especialmente a mi madre Constanza Vergara, ícono del periodismo Chileno",id_690,Unión Demócrata Independiente
"Defenderé a Zofri frente a un Gobierno bipolar que compromete apoyo y, sólo genera desconfianza e incertidumbre. https://t.co/AEfEEUsVfK",id_691,Unión Demócrata Independiente
"Ayer estuve de invitado en el Canal @viax en el programa ""Fea Latitud""
Estuvo muy entretenido y gracias por la invitación.
#FelizMartes

El diputado Andrés Celis en Fea Latitud « Via X https://t.co/zYCLVUOtWs",id_692,Renovación Nacional
Seremos parte activa del Cambio de la Constitución... El 4 de Septiembre todos y todas convocados a exigir una Carta para  el pueblo.,id_693,Comunista
Mis mayores deseos de éxito a la gran Senadora @ximerincon quien asume la Presidencia del @Senado_Chile. Se que lo hará muy bien así como la exitosa conducción que realizó @ProvosteYasna en momentos de decisiones importantes para nuestro país 🇨🇱,id_694,Demócrata Cristiano
"Que lindo momento de compartir con amigos/as, muchas gracias familia Ortiz de #cuinco por el cariño, saben muy bien que mi compromiso está con ustedes, feliz por la satisfacción q entrega el trabajo bien hecho #launion, #elranco #valdiviacl https://t.co/qhzxfWMJ5w",id_695,Socialista
Libro: La mujer en el mundo. Atlas de la geografía feminista - Joni Seager (está en oferta en buscalibre :) 💜✊🏾,id_696,Comunes
@Cooperativa y que tiene que ver? Eso es para educación se supone! Pa incendio métase la mano al bolsillo mejor!,id_697,Republicano
@VillanesIsabel @x_Alejooo hola creo que su Twitter es @leonardofarkas 👍,id_698,Renovación Nacional
@lealbravo maururu,id_699,Evópoli
"De 10 a 11 Hrs me reuní con funcionarios de Promas, organización medio ambiental de nuestra Comuna. Encabezada por Sr. Alfredo Rojas Torres.",id_700,Renovación Nacional
"Detención ciudadana con el Apoyo de Guardias del Mall Plaza, lo único malo que con la justicia que tenemos en un... http://t.co/bVmsCVYs3d",id_701,Liberal
"#EnTerreno: Es un día importante ya que hoy en el Diario Oficial se publicó la resolución que prohibe la circulación de camiones en #Antofagasta por la Avenida Salvador Allende. 

Estuvimos en el lugar fiscalizando la medida y esperamos que se cumpla. 👷🏻‍♂️🚛🚫 https://t.co/KdU6V5Pdi9",id_702,Liberal
"El Puchero del Hortelano ""Tu eres eso"" [OFICIAL]: http://t.co/4Us5vsVfO0 vía @youtube",id_703,Renovación Nacional
"En la nota de Elmercurio me preguntan x Solari, y digo q el es un aporte. Pero eso no es un apoyo a su candidatura. No es tiempo de internas",id_704,Socialista
"Fuerza Venezuela
#3ene #23ECallePorLaLibertad #23DeEnero https://t.co/lxWmYJU7kj",id_705,Unión Demócrata Independiente
@rickyibarracl muchisimas gracias🥺 necesitamos representación lgbtq!,id_706,Comunes
@PorraG0 @rodriar_chile @MaiteOrsini @GiorgioJackson Prueba que te dieron consentimiento hace 30 años... https://t.co/aIxaXexXR5,id_707,Republicano
Dónde está la gente?  Nunca visto https://t.co/pICvqz5Ori,id_709,Republicano
@limonagria90 https://t.co/lYjBhaEwS4 perdón tenia que hacerlo jaja,id_710,Socialista
"Experiencias de lucha, de resiliencia desde una creciente consciencia colectiva. Las mujeres ex presas activistas de sus derechos. #MujeresYPrision @corphumanas",id_711,Frente Amplio
"@ferrrna Gracias!! Recuérdale a tus amigos y familiares que vayan a votar!! Vamos primeros en encuestas, pero voto voluntario puede variar",id_712,Liberal
“@ConcejalTORRES: Insólito: Licencias de conducir superan el número de habitantes en Hualpén http://t.co/0ErfbhPI vía @biobio”//. Muy ??????,id_713,Renovación Nacional
"DECLARACIÓN DE IMPACTO AMBIENTAL ESTACIONAMIENTOS SUBTERRÁNEOS PLAZA SUCRE, V  REGIÓN    http://t.co/M6zzOracyW",id_714,Renovación Nacional
“@Felipentium: @PamJiles @VittVetra que salga solo los lunes es muy pocooo!!”/ no depende de mi nietito,id_715,Humanista
@mujeraraucania @porlapazIX y @Multigremial ayer pidiendo paz. Los verdaderos violentistas hoy en la calle https://t.co/HExnkYYIzw,id_716,Republicano
"@marcelo_6545 pero que equivocado estás, contándolo se motiva a más personas a ayudar. Si no sabe no opine, pregunte!",id_717,Evópoli
Muchas gracias https://t.co/19iJlX6Wnw,id_718,Renovación Nacional
"Lamentable, no se alcanzó el quórum necesario para el Proyecto de Ley de Educación Sexual Integral. Como sociedad tenemos que avanzar en la entrega de herramientas para garantizar el desarrollo de una sexualidad sana en niños, niñas y adolescentes #AprueboEducaciónSexual https://t.co/NTl4RrAjhI",id_719,Comunista
Concejal Benítez estará conectado desde el hospital ? ,id_720,Liberal
"@poirotes El formato de comentario eterno me cargó, hablan más que el tiempo que hay para responder...",id_721,Comunes
@juan_urra 🌷🌷🌷,id_722,Comunista
,id_723,Liberal
@tabitabas @Enfasis95_5FM @DiputadosRN @Munivillalemana @gob_margamarga @radio_festival @MargaMargaNews @margamargatwter @MargaMargaHoy 😘😘😘,id_724,Renovación Nacional
@jsajuria @pablobello @marcelobrunet @ja_richards un complemento. Votas por el candidato o por la lista. Muchos países tienen ese sistema,id_726,Socialista
Feliciades amigos de @RadioNuble gracias por darle identidad a nuestra provincia (proxima region),id_727,Renovación Nacional
Berger (RN): “Chile no está para lujos en materia energética” https://t.co/LeNtfIOZHw  @EnergiaLosRios @biobio https://t.co/u297SVBqdu,id_729,Renovación Nacional
"Amigos queridos: que sienten Uds en el ambiente para el domingo, que huelen. Pero por favor sean objetivos, independientemente de sus preferencias personales. Quien será electo el domingo?invito a mis amigos de Kast Y Boric a manifestarse acá @joseantoniokast @gabrielboric.",id_730,Renovación Nacional
"Ahora con intendente @JorgeFlies, Alcalde d #puq Emilio Boccazzi y directiva Agia por nuevo centro #Expomagallanes http://t.co/8aE5Bhpo9N",id_731,Por la Democracia
volviendode una larga vuelta donde 1. Me comi un helado de desayuno 2. vi a un peaton iracundo golpear a un taxista y despues ser golpeado,id_732,Socialista
Si no hay atención a la comisión investigadora que queda para los demás ciudadanos https://t.co/W9SXSVODzX,id_733,Renovación Nacional
"@lfsanchezo claro que se hizo por eso, el que deberia estar ahi sentado es el Almirante Gonzalez que nisiquiera salio de la casa",id_734,Socialista
"@jlsoler18 Te parece ? Mmmmmm, mirando las fotos de ambos, me parece que tu afirmación no tiene sustento ...te falta una vida más saludable, parece. Quizás el Cannabis te pueda ayudar y así podrías tener una mejor salud !",id_735,Humanista
"Esta tarde me reuní con los vecinos del Condominio Siglo XXI de #Iquique, y escuchar sus problemáticas https://t.co/qEcJIeGhTp",id_736,Socialista
"@SoleGonzalez_ hacer alaraca está muy mal, hacer como que no dijo nada es todavía peor, mejor hacer lo correcto: pedir que se vaya",id_737,Ecologista Verde
"A peor calidad, más peligroso el consumo. Consecuencias de la obsesión del Estado por controlar a las personas.",id_738,Republicano
"@FelipeRatto @borellana el informe que cita La tercera es del 11 de abril, y hoy la situación es distinta. PUCV son solo 54, p.e.",id_739,Republicano
"Sabemos que esta realidad no conoce fronteras, sabemos cómo mejora la vida de miles de familias, y también sabemos que tenemos la razón y nadie podrá detenernos! @CNNChile #LeyCultivoSeguro @MamaCultiva https://t.co/yOM1tQiRG2",id_740,Humanista
"😷3 de Octubre es el #DiadelHospital 🏥 🚑🚨
🙌🏻Y quiero saludar y agradecer a sus funcionari@s 👨🏻‍⚕👩🏻‍⚕ de los Hospitales 🚑de #LosRios que trabajan las 24 horas y 365 días del año, hoy en #Pandemia ademas arriesgando sus vidas y las de sus familias! #valdiviacl #ElRanco https://t.co/xDqFpzdUBx",id_741,Frente Amplio
Es justo observar en este momento el valor que tiene el periodismo bien hecho. La joven periodista @PauGarciaRadio tiene su mérito en el derrumbe del hasta hoy inexpugnable Rozas con una sola y perfecta preguntita a Delgado en LaMoneda.,id_742,Humanista
Gran trabajo del equipo de Daya Aysén !!! Acercando la medicina cannábica a los más postergados !!! @ministeriosalud https://t.co/NgPLllM1RF,id_743,Humanista
"Gob compra camas a clínicas hasta 2016, c fuerte ahorro para fisco, e izq especula q están ""amarrando contratos con privados antes de irse"".",id_744,Republicano
"Si, uno se pone contento por los amigos",id_745,Republicano
La paciencia de los vecinos ya se agotó y hoy es tiempo de actuar los ciudadanos ! ,id_746,Liberal
Porque reconoce que es lo más importante para lograr la superación: Longueira será el Presidente del empleo.,id_747,Unión Demócrata Independiente
"@rsalvop @elwerne La política se fue al tacho de la basura, cuando los políticos se hicieron expertos en cálculos y pobres en convicciones",id_748,Liberal
@joseto_ortega @lvillavicenciom El profesor Villavicencio me va perdonar pero el concepto liberalismo es un extremis maleable,id_749,Socialista
"Q comentario más hueco, de un supuesto abogado progre. Ex gorda en todo caso, por la edad. Ya fui joven, de 50 kilos, buenamoza, amé y fui amada y mis curvas están en mi cerebro. Politzer es una sra que viste Chanel y lamia las botas del poder Concertacionista en los 90, nada + https://t.co/7ACVDpyQB7",id_750,Renovación Nacional
"@JaimeAgustin la concertacion voto en contra de ese informe por eso no se pudo publicar, eso fue solo hace unos dias",id_751,Renovación Nacional
@kikito1203 https://t.co/GWnDgtkpvM,id_752,Unión Demócrata Independiente
"una ""minucia"" que ignora Eicholz http://bit.ly/m2NnHe #tolerancia0",id_753,Comunista
@magdaparrap @mirkomacari Como estamos x el 12 Magdita!!,id_754,Renovación Nacional
"Mes de sangre y dolor para Carabineros de Chile.

Tres carabineros asesinados en pocas semanas.

Y el gobierno es incapaz de dar seguridad a lo chilenos y proteger a Carabineros.

TA bueno ya!!!

Oye tú, renuncia.",id_755,Unión Demócrata Independiente
"""@SebaGodoyElguet: Porque juntos casi recibimos los balazos #arribalasprivadas @Nicoramirez_m @DanielZV @jorbritoh // jajajajajaja""// jajaj",id_756,Frente Amplio
@vic_uman @mvsikmaschine https://t.co/Zgb7I9G0Ss,id_757,Comunes
Llevar una vida estresante aumenta el riesgo de ictus http://t.co/tmxORvQw,id_758,Frente Amplio
"@hernan_aburto @pablobello Suerte la tuya, cm vives n un mundo dd x 1 lado son todos malos y otro todos buenos, debes vivir super tranquilo.",id_759,Republicano
"En el día de las Glorias del Ejército Chileno (y no bolivariano) les dejo esto por acá.

Por las honrosas cicatrices de guerra

¡¡¡Viva Chile!!! 

¡¡¡Viva Nuestro Ejército Jamás Vencido!!! https://t.co/ZAFNizN9m6",id_760,Unión Demócrata Independiente
"Gracias a mis queridas vecinas y vecinos del sector Santa Ana por su apoyo. 💜

¡Derecho a la Dignidad! #Distrito17 https://t.co/VLIKxroDyI",id_761,Frente Amplio
"Condenable que un grupo minoritario  e ideológico impida que la #PSU se rinda con normalidad en algunos colegios de #Iquique y el país. Increíble que les de lo mismo la preparación, estudios, ansiedad y el futuro de los demás. Están equivocados si creen que el boicot es la forma.",id_762,Unión Demócrata Independiente
"A las 23,30 horas jugamos al póker político en CadenaNacional por @viax.
Las gestiones para obtener el #QuintoRetiro serán parte de la apuesta.

 https://t.co/N3Px9l5Wxr",id_763,Humanista
Awaaaanteee ajajaja https://t.co/twKFLV8GqC,id_764,Frente Amplio
Muchos sectores de ,id_765,Liberal
@ale_carmona Hecho!,id_766,Humanista
@RuizFernandezDJ @deborah_bailey No sabía ese dato amigo,id_767,Socialista
"Pizarro, ME-O y Tohá son algunos políticos invitados x Contesse para visitar plantas SQM en María Elena y San Pedro Atacama vía @elmostrador",id_768,Comunista
@bihotita @awaissbluth mi no entender... x q la billetera?,id_769,Socialista
Hay momentos en los que me cuesta entender porqué las autoridades que cuentan con recursos y autoridad para resolver problemas se quedan esperando que los feliciten por hacer su trabajo. Qué esperan?? ¿¿Que les demos un GALVANO cada vez que anuncian ALGO???,id_770,Socialista
"""Hay que dejar de faltar a la verdad, debemos trabajar por la gente"" a Ogalde, Alegría y Flores.",id_771,Por la Democracia
Encuesta señala que el cannabis puede ser el mejor tratamiento para la fibromialgia  http://t.co/RjxwzMFIgX,id_772,Humanista
"cambiando, yo meteria a Estrada por Condorito Jara (@DoctorPichangas live on http://twitcam.com/5ple4)",id_773,Socialista
"@kariqui21 De uds, que dan raiting",id_774,Renovación Nacional
@negrogueren se retiraron para prevenir y colocarlas + cerca de la hora de los lanzamientos,id_775,Renovación Nacional
"Bomberos no está solicitando ayuda, favor informarse para enfocar bien el apoyo y la ayuda. https://t.co/WxoSj5L6ZM",id_776,Liberal
"@LiberalCritico @GLORIAADETERNUM @elpaisonline1 @joseantoniokast @SylviaEyzaguirr Error acercarse a ellos? Al revés, si no lo hace pierde. Ya vio lo que le pasó a Sichel por soberbio y ningunear a los partidos",id_777,Renovación Nacional
@inastorga @elquenoaporta @RodAstorga waaajajajajjajaja genial!!!,id_778,Frente Amplio
"@RedAraucania muy necesaria, helicópteros y avión de @conaf_minagri y @onemichile + bomberos y particulares no dan abastos!",id_779,Republicano
"@mica_monzon en marzo, el día SORPRESA",id_780,Frente Amplio
@achondorodolfo muchas gracias Rodolfo,id_781,Republicano
@IbacetaLeticia Gracias por seguirme :) ,id_782,Republicano
@NiTRoX82 Saludos!!,id_783,Humanista
"@kbcitalok @bruffinelli @skakeofanzine Ser pro vida viene d respeto total e intransable x dignidad humana, dd la concepción a muerte natural",id_784,Republicano
"Pero si no fuiste a debatir al debate organizado por Chile visión y la CNN, confirmado por Matamala.

Tampoco fuiste a debatir al de Mega y radio Bío Bio, confirmado por radio Bío Bio.

Tampoco fuiste al debate de las pymes ni al programa de Parisi.

No quieres debatir y punto https://t.co/Jvi6bPxjVi",id_786,Unión Demócrata Independiente
@gabochileno2010 Gracias! un abrazo,id_787,Humanista
"@Dorian59848635 Hablar de derechos humanos no es hablar de tendencias políticas, edúquese por favor !",id_789,Humanista
@lizlperez Sativex,id_790,Humanista
"@claudiochillan excelente el logo, pensé que la M era sólo letra, pero así se ve genial y no tendrá problema",id_791,Ecologista Verde
"@VernerMrabello @MACatalanZ  yo creo que si, de lo contrario no existiría el Sernam o las comisiones de diversidad. Son formas de igualar.",id_792,Renovación Nacional
4. Necesitamos una oposición que hoy no existe. Oposición social y política para frenar el deterioro en las condiciones de vida de nuestro pueblo.,id_793,Comunes
“@juancaiceo: Antofagasta se ensucia las manos ,id_794,Por la Democracia
“@Carlangachatoo: Buenas Noches 73s desde Pailahueque.”//buenas y tranquilas!!!,id_795,Republicano
@opinion_alba que se vayan los vandalos...          ...de Blanco y Negro S.A,id_796,Demócrata Cristiano
@rofaundezg Feliz cumpleaños mi compañera ♥️ gracias por seguir dando la pelea junto a nosotras 💪🏻,id_797,Frente Amplio
@UdiTarapaca felicitaciones desde ,id_798,Republicano
"@aogrillo @aogrillonecesito ubicarte, mi mail es agricultoresvictoria@gmail.com es urgente. Gracias",id_799,Republicano
@peter_plg @matiaswalkerp @DiputadosDC La región q representa...,id_800,Socialista
